chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
1,J 1:14,B,χα ριτος,χαριτος,substitution_morphological,μονο γενους παρα πρς πληρης χα ριτος και αληθειας,ως μονογενους παρα πατρος πληρης χαριτος και αληθειας
1,J 1:14,D,εσκηνωσε¯,εσκηνωσεν,substitution_morphological,ο λογος Σαρξ εγενετο και εσκηνωσε¯ εν ημιν και εθεασαμεθα τη¯,ο λογος σαρξ εγενετο και εσκηνωσεν εν ημειν και εθεασαμεθα την
1,J 1:14,D,τη¯,την,substitution_morphological,εσκηνωσε¯ εν ημιν και εθεασαμεθα τη¯ δοξαν αυτου δοξαν ως μονο,εσκηνωσεν εν ημειν και εθεασαμεθα την δοξαν αυτου δοξαν ως μονογενους
1,J 1:14,D,μονο γενους,μονογενους,substitution_morphological,τη¯ δοξαν αυτου δοξαν ως μονο γενους παρα πρς πληρης χα ριτος,την δοξαν αυτου δοξαν ως μονογενους παρα πατρος πληρη χαριτος και
1,J 1:14,D,πρς πληρης χα ριτος,πατρος πληρη χαριτος,substitution_morphological,δοξαν ως μονο γενους παρα πρς πληρης χα ριτος και αληθειας,αυτου δοξαν ως μονογενους παρα πατρος πληρη χαριτος και αληθιας
1,J 1:15,P66,Ιωαννης μαρτυρει,ϊωαννης μαρ τυρι,substitution_morphological,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων,ϊωαννης μαρ τυρι περι αυτου και κρεκραγεν κεκραγεν
1,J 1:15,P66,[ADD],κρεκραγεν,addition,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος η¯ ον,μαρ τυρι περι αυτου και κρεκραγεν κεκραγεν λεγων ουτος ην ον
1,J 1:15,P66,η¯,ην,substitution_morphological,αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο οπισω μου,και κρεκραγεν κεκραγεν λεγων ουτος ην ον ειπον ο οπισω μου
1,J 1:15,P66,γε γονεν οτι,γεγονεν ο τι,substitution_morphological,μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος μου ην,μου ερχο μενος εμπροσθεν μου γεγονεν ο τι πρωτος μου ην
1,J 1:15,aleph,κεκραγεν,κε κραγεν,substitution_morphological,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον,ϊωαννης μαρτυρι περι αυτου και κε κραγεν λεγων ουτος ην ο ειπων
1,J 1:15,aleph,η¯,ην ο ειπων ον ειπων,substitution_lexical,αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο οπισω μου,και κε κραγεν λεγων ουτος ην ο ειπων ον ειπων ον ειπον ο οπισω μου
1,J 1:15,aleph,ερχο μενος εμπροσθεν,ερ χομενος ος εμ προσθεν,substitution_morphological,ον ειπον ο οπισω μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος,ον ειπον ο οπισω μου ερ χομενος ος εμ προσθεν μου γε γονεν οτι πρωτος
1,J 1:15,B,Ιωαννης,ϊωανης,substitution_morphological,Ιωαννης μαρτυρει περι αυτου και κεκραγεν,ϊωανης μαρτυρει πε ρι αυτου και
1,J 1:15,B,περι,πε ρι,substitution_morphological,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος,ϊωανης μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος
1,J 1:15,B,κεκραγεν,κεκραγε¯,substitution_morphological,Ιωαννης μαρτυρει περι αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον,μαρτυρει πε ρι αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων
1,J 1:15,B,η¯,ην ο ειπων,substitution_lexical,αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο οπισω μου,αυτου και κεκραγε¯ λεγων ουτος ην ο ειπων ον ειπον ο οπισω μου
1,J 1:15,B,ερχο μενος,ερχομε νος,substitution_morphological,ον ειπον ο οπισω μου ερχο μενος εμπροσθεν μου γε γονεν οτι,ον ειπον ο οπισω μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος
1,J 1:15,B,γε γονεν,γεγονεν,substitution_morphological,μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος μου ην,μου ερχομε νος εμπροσθεν μου γεγονεν οτι πρωτος μου ην
1,J 1:15,D,λεγων,[OMIT],omission,μαρτυρει περι αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο,μαρτυρι περι αυτου και κεκραγεν ουτος ην ον ειπον ϋμιν
1,J 1:15,D,η¯,ην,substitution_morphological,αυτου και κεκραγεν λεγων ουτος η¯ ον ειπον ο οπισω μου,περι αυτου και κεκραγεν ουτος ην ον ειπον ϋμιν ο οπισω
1,J 1:15,D,[ADD],ϋμιν,addition,λεγων ουτος η¯ ον ειπον ο οπισω μου ερχο μενος,κεκραγεν ουτος ην ον ειπον ϋμιν ο οπισω μου ερχομενος ενπροσθεν
1,J 1:15,D,ερχο μενος εμπροσθεν,ερχομενος ενπροσθεν,substitution_morphological,ον ειπον ο οπισω μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος,ειπον ϋμιν ο οπισω μου ερχομενος ενπροσθεν μου γεγονεν οτι πρωτος μου
1,J 1:15,D,γε γονεν,γεγονεν,substitution_morphological,μου ερχο μενος εμπροσθεν μου γε γονεν οτι πρωτος μου ην,οπισω μου ερχομενος ενπροσθεν μου γεγονεν οτι πρωτος μου ην
1,J 1:16,P66,Και,οτι,substitution_lexical,Και εκ του πληρωματος αυτου ημεις,οτι εκ του πληρω ματος αυτου
1,J 1:16,P66,πληρωματος,πληρω ματος,substitution_morphological,Και εκ του πληρωματος αυτου ημεις παντες ελαβομεν και,οτι εκ του πληρω ματος αυτου ημεις παντες ελαβο μεν
1,J 1:16,P66,ελαβομεν,ελαβο μεν,substitution_morphological,του πληρωματος αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,πληρω ματος αυτου ημεις παντες ελαβο μεν και χαριν αντι χαριτος
1,J 1:16,aleph,Και,οτι,substitution_lexical,Και εκ του πληρωματος αυτου ημεις,οτι εκ του πληρωματος αυ του
1,J 1:16,aleph,αυτου,αυ του,substitution_morphological,Και εκ του πληρωματος αυτου ημεις παντες ελαβομεν και χαριν,οτι εκ του πληρωματος αυ του ημεις παντες ελαβομεν και χα
1,J 1:16,aleph,χαριν,χα ριν,substitution_morphological,αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,του ημεις παντες ελαβομεν και χα ριν αντι χαριτος
1,J 1:16,B,Και,οτι,substitution_lexical,Και εκ του πληρωματος αυτου ημεις,οτι εκ του πλη ρωματος αυτου
1,J 1:16,B,πληρωματος,πλη ρωματος,substitution_morphological,Και εκ του πληρωματος αυτου ημεις παντες ελαβομεν και,οτι εκ του πλη ρωματος αυτου ημεις παντες ελαβομεν και
1,J 1:16,D,Και,οτι,substitution_lexical,Και εκ του πληρωματος αυτου ημεις,οτι εκ του πληρωματος αυτου ημεις
1,J 1:16,D,ελαβομεν και χαριν αντι χαριτος,κατ ιωαν,substitution_lexical,του πληρωματος αυτου ημεις παντες ελαβομεν και χαριν αντι χαριτος,του πληρωματος αυτου ημεις παντες κατ ιωαν
1,J 1:17,P66,μωσεως,μωϋσεως',substitution_morphological,οτι ο νο μος δια μωσεως εδοθη η χαρις και η,οτι ο νο μος δια μωϋσεως' εδοθη η χαρις δε και
1,J 1:17,P66,[ADD],δε,addition,δια μωσεως εδοθη η χαρις και η αληθεια δια ιυ,δια μωϋσεως' εδοθη η χαρις δε και η αληθια δια ιυ
1,J 1:17,aleph,νο μος,νομος,substitution_morphological,οτι ο νο μος δια μωσεως εδοθη η χαρις,οτι ο νομος δια μωϋσεως εδοθη η χαρις
1,J 1:17,aleph,μωσεως,μωϋσεως,substitution_morphological,οτι ο νο μος δια μωσεως εδοθη η χαρις και η,οτι ο νομος δια μωϋσεως εδοθη η χαρις και η
1,J 1:17,aleph,αληθεια,αληθι α,substitution_morphological,εδοθη η χαρις και η αληθεια δια ιυ χυ εγενετο,εδοθη η χαρις και η αληθι α δια ιυ χυ εγενετο
1,J 1:17,B,νο μος,νομος,substitution_morphological,οτι ο νο μος δια μωσεως εδοθη η χαρις,οτι ο νομος δια μωϋ σεως εδοθη η
1,J 1:17,B,μωσεως,μωϋ σεως,substitution_morphological,οτι ο νο μος δια μωσεως εδοθη η χαρις και η,οτι ο νομος δια μωϋ σεως εδοθη η χαρις και η
1,J 1:17,B,εγενετο,εγε νετο,substitution_morphological,η αληθεια δια ιυ χυ εγενετο,η αληθεια δια ιυ χυ εγε νετο
1,J 1:18,P66,εωρα Κεν πωποτε ο μονογενης υιος,εωρακεν πωποται μο νογενης θς,substitution_morphological,θν ουδεις εωρα Κεν πωποτε ο μονογενης υιος ο ων εις τον κολπον,θν ουδεις εωρακεν πωποται μο νογενης θς ο ων εις τον κολπον
1,J 1:18,aleph,μονογενης υιος,μο νογενης θς,substitution_morphological,ουδεις εωρα Κεν πωποτε ο μονογενης υιος ο ων εις τον κολπον,ουδεις εωρα κεν πωποτε ο μο νογενης θς ο ων εις το¯ κολπον
1,J 1:18,aleph,τον,το¯,substitution_morphological,μονογενης υιος ο ων εις τον κολπον του πρς εκεινος εξηγησατο,νογενης θς ο ων εις το¯ κολπον του πα τρος εκεινος
